Date,Open,High,Low,Close,Adj Close,Volume,ticker
2022-08-08,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,275.4812927246094,18739200,MSFT
2022-08-09,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,277.4271545410156,23405200,MSFT
2022-08-10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,284.16876220703125,24687800,MSFT
2022-08-11,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,282.065673828125,20065900,MSFT
2022-08-12,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,286.87127685546875,22619700,MSFT
2022-08-15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,288.4043273925781,18085700,MSFT
2022-08-16,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,287.6574401855469,18102900,MSFT
2022-08-17,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,286.89910888671875,18253400,MSFT
2022-08-18,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,285.7666015625,17186200,MSFT
2022-08-19,288.8999938964844,289.25,285.55999755859375,286.1499938964844,281.80755615234375,20570000,MSFT
2022-08-22,282.0799865722656,282.4599914550781,277.2200012207031,277.75,273.5350341796875,25061100,MSFT
2022-08-23,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,272.2449035644531,17527400,MSFT
2022-08-24,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,271.60479736328125,18137000,MSFT
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,274.61834716796875,16583400,MSFT
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,264.02166748046875,27549300,MSFT
2022-08-29,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,261.2050476074219,20338500,MSFT
2022-08-30,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,258.9793701171875,22767100,MSFT
2022-08-31,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,257.5020751953125,24791800,MSFT
2022-09-01,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,256.4483337402344,23263400,MSFT
2022-09-02,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,252.17417907714844,22855400,MSFT
2022-09-06,256.20001220703125,257.8299865722656,251.94000244140625,253.25,249.4068603515625,21328200,MSFT
2022-09-07,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,254.17337036132812,24126700,MSFT
2022-09-08,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,254.59686279296875,20319900,MSFT
2022-09-09,260.5,265.2300109863281,260.2900085449219,264.4599914550781,260.44671630859375,22084700,MSFT
2022-09-12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,262.6034851074219,18747700,MSFT
2022-09-13,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,248.1659698486328,33353300,MSFT
2022-09-14,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,248.39247131347656,23913000,MSFT
2022-09-15,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,241.6562957763672,31530900,MSFT
2022-09-16,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,241.02598571777344,39791800,MSFT
2022-09-19,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,240.80934143066406,26826900,MSFT
2022-09-20,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,238.770751953125,26660300,MSFT
2022-09-21,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,235.32383728027344,28625600,MSFT
2022-09-22,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,237.32302856445312,31061200,MSFT
2022-09-23,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,234.30947875976562,34176000,MSFT
2022-09-26,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,233.84661865234375,27694200,MSFT
2022-09-27,239.97999572753906,241.8000030517578,234.5,236.41000366210938,232.82240295410156,27018700,MSFT
2022-09-28,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,237.41168212890625,29029700,MSFT
2022-09-29,238.88999938964844,239.9499969482422,234.41000366210938,237.5,233.89585876464844,27484200,MSFT
2022-09-30,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,229.3656463623047,35694800,MSFT
2022-10-03,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,237.08668518066406,28880400,MSFT
2022-10-04,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,245.10317993164062,34888400,MSFT
2022-10-05,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,245.41830444335938,20347100,MSFT
2022-10-06,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,243.04489135742188,20239900,MSFT
2022-10-07,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,230.68533325195312,37769600,MSFT
2022-10-10,233.0500030517578,234.55999755859375,226.72999572753906,229.25,225.77105712890625,29743600,MSFT
2022-10-11,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,221.9893341064453,30474000,MSFT
2022-10-12,225.39999389648438,227.86000061035156,223.9600067138672,225.75,222.32418823242188,21903900,MSFT
2022-10-13,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,230.68533325195312,42551800,MSFT
2022-10-14,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,225.09152221679688,30198600,MSFT
2022-10-17,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,233.92538452148438,28142300,MSFT
2022-10-18,243.24000549316406,243.92999267578125,235.3699951171875,238.5,234.88067626953125,26329600,MSFT
2022-10-19,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,232.89129638671875,19985700,MSFT
2022-10-20,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,232.5663299560547,21811000,MSFT
2022-10-21,234.74000549316406,243.0,234.5,242.1199951171875,238.4457550048828,26299700,MSFT
2022-10-24,243.75999450683594,247.83999633789062,241.3000030517578,247.25,243.4979248046875,24911200,MSFT
2022-10-25,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,246.85614013671875,34775500,MSFT
2022-10-26,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,227.80963134765625,82543200,MSFT
2022-10-27,231.0399932861328,233.69000244140625,225.77999877929688,226.75,223.3090057373047,40424600,MSFT
2022-10-28,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,232.29058837890625,40647700,MSFT
2022-10-31,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,228.60736083984375,28357300,MSFT
2022-11-01,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,224.70742797851562,30592300,MSFT
2022-11-02,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,216.7599334716797,38407000,MSFT
2022-11-03,220.08999633789062,220.41000366210938,213.97999572753906,214.25,210.99868774414062,36633900,MSFT
2022-11-04,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,218.0303192138672,36789100,MSFT
2022-11-07,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,224.4119873046875,33498000,MSFT
2022-11-08,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,225.3968048095703,28192500,MSFT
2022-11-09,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,221.1029510498047,27852900,MSFT
2022-11-10,235.42999267578125,243.3300018310547,235.0,242.97999572753906,239.2926788330078,46268000,MSFT
2022-11-11,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,243.36001586914062,34620200,MSFT
2022-11-14,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,237.8843994140625,31123300,MSFT
2022-11-15,245.66000366210938,247.0,240.02999877929688,241.97000122070312,238.29800415039062,31390100,MSFT
2022-11-16,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,238.7325439453125,24093300,MSFT
2022-11-17,237.77999877929688,243.25,237.6300048828125,241.67999267578125,238.6831817626953,23123500,MSFT
2022-11-18,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,238.2288818359375,27613500,MSFT
2022-11-21,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,239.04859924316406,26394700,MSFT
2022-11-22,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,241.9916229248047,19665700,MSFT
2022-11-23,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,244.51002502441406,19508500,MSFT
2022-11-25,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,244.42115783691406,9200800,MSFT
2022-11-28,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,238.76219177246094,24778200,MSFT
2022-11-29,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,237.3499298095703,17956300,MSFT
2022-11-30,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,251.9762725830078,47594200,MSFT
2022-12-01,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,251.5318603515625,26041500,MSFT
2022-12-02,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,251.85775756835938,21528500,MSFT
2022-12-05,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,247.0975341796875,23435300,MSFT
2022-12-06,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,242.0805206298828,22463700,MSFT
2022-12-07,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,241.33982849121094,20481500,MSFT
2022-12-08,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,244.33226013183594,22611800,MSFT
2022-12-09,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,242.3767852783203,20609700,MSFT
2022-12-12,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,249.37887573242188,30665100,MSFT
2022-12-13,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,253.7342071533203,42196900,MSFT
2022-12-14,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,254.03050231933594,35410900,MSFT
2022-12-15,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,245.9222869873047,35560400,MSFT
2022-12-16,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,241.65585327148438,86102000,MSFT
2022-12-19,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,237.4684295654297,29696400,MSFT
2022-12-20,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,238.80169677734375,25150800,MSFT
2022-12-21,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,241.3990936279297,23690600,MSFT
2022-12-22,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,235.23646545410156,28651700,MSFT
2022-12-23,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,235.769775390625,21207000,MSFT
2022-12-27,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,234.02171325683594,16688600,MSFT
2022-12-28,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,231.62184143066406,17457100,MSFT
2022-12-29,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,238.021484375,19770700,MSFT
2022-12-30,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,236.8462677001953,21938500,MSFT
2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,236.60923767089844,25740000,MSFT
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,226.25918579101562,50623400,MSFT
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,219.55335998535156,39585600,MSFT
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,222.14088439941406,43613600,MSFT
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,224.3037109375,27369800,MSFT
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,226.01226806640625,27033900,MSFT
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,232.8464813232422,28669300,MSFT
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,235.552490234375,27269500,MSFT
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,236.2635498046875,21333300,MSFT
2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,237.3696746826172,29831300,MSFT
2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,232.88595581054688,30028700,MSFT
2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,229.05409240722656,28623000,MSFT
2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,237.24130249023438,35389800,MSFT
2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,239.57200622558594,31934000,MSFT
2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,239.03871154785156,40234400,MSFT
2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,237.62644958496094,66526600,MSFT
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,244.92481994628906,33454500,MSFT
2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,245.0828399658203,26498900,MSFT
2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,239.70040893554688,25867400,MSFT
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,244.73715209960938,26541100,MSFT
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,249.61590576171875,31259900,MSFT
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,261.3189392089844,39940400,MSFT
2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,255.14651489257812,29077300,MSFT
2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,253.58604431152344,22518000,MSFT
2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,264.2423095703125,50841400,MSFT
2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,263.4225769042969,54686000,MSFT
2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,260.35113525390625,42375100,MSFT
2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,259.83758544921875,25818500,MSFT
2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,267.9556884765625,44630900,MSFT
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,268.79510498046875,37047900,MSFT
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,266.6466369628906,28922400,MSFT
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,259.5477600097656,29603600,MSFT
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.49842834472656,30000100,MSFT
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,250.16192626953125,28397400,MSFT
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,249.013427734375,22491100,MSFT
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,252.24107360839844,29219100,MSFT
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,246.7461700439453,24990900,MSFT
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,247.6768341064453,21190000,MSFT
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,246.94415283203125,22491000,MSFT
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,243.825439453125,27565300,MSFT
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,248.61740112304688,24808200,MSFT
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,252.75588989257812,30760100,MSFT
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,254.32025146484375,24109800,MSFT
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,251.62722778320312,21473200,MSFT
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,251.1816864013672,17340200,MSFT
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,249.81539916992188,26653400,MSFT
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,246.12242126464844,28333900,MSFT
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,251.39950561523438,33339700,MSFT
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,258.2013244628906,33620300,MSFT
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,262.80517578125,46028000,MSFT
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,273.4583740234375,54768800,MSFT
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,276.65625,69527400,MSFT
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,269.52777099609375,43466600,MSFT
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,271.0623474121094,34558700,MSFT
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,269.5871887207031,34873300,MSFT
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,274.90386962890625,36610900,MSFT
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,277.78497314453125,28172000,MSFT
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,273.6365661621094,26840200,MSFT
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.4980163574219,21878600,MSFT
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,277.7255859375,25087000,MSFT
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,281.23040771484375,25053400,MSFT
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,285.4382629394531,32766000,MSFT
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,284.37890625,24883300,MSFT
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,284.329345703125,25824300,MSFT
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,281.51751708984375,22064800,MSFT
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,288.7054748535156,29770300,MSFT
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,286.5174255371094,23103000,MSFT
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,280.0225524902344,27276600,MSFT
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,280.6759948730469,27403400,MSFT
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,286.96295166015625,24222700,MSFT
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,283.2997131347656,20987900,MSFT
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,285.9332275390625,23836200,MSFT
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,285.5075378417969,20161800,MSFT
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,285.5867919921875,17150300,MSFT
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,283.2699890136719,23244400,MSFT
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,282.9234619140625,21676400,MSFT
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,278.9730529785156,26611000,MSFT
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,272.6861267089844,45772200,MSFT
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,292.43804931640625,64599200,MSFT
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,301.8041687011719,46462600,MSFT
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,304.21002197265625,36446700,MSFT
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,302.52691650390625,21294100,MSFT
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,302.37841796875,26404400,MSFT
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,301.37841796875,22360800,MSFT
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,302.37841796875,22519900,MSFT
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,307.56640625,28181200,MSFT
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,305.58624267578125,21318600,MSFT
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,303.95263671875,21340800,MSFT
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,309.2099304199219,30078000,MSFT
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,307.03173828125,31680200,MSFT
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,305.903076171875,19758100,MSFT
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,306.38818359375,16336500,MSFT
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,308.64556884765625,26730300,MSFT
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,311.562744140625,24315000,MSFT
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,316.0476989746094,27276000,MSFT
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,315.8690490722656,27529500,MSFT
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,318.6869812011719,24115700,MSFT
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,312.8129577636719,30797200,MSFT
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,311.4139099121094,23384900,MSFT
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,323.3902587890625,43301700,MSFT
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,330.3061218261719,36630600,MSFT
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,328.6391906738281,29503100,MSFT
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,325.8410949707031,45950600,MSFT
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,329.99853515625,26773900,MSFT
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,332.7966613769531,25864000,MSFT
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,333.33245849609375,21307100,MSFT
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,331.0899963378906,20396200,MSFT
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,320.86993408203125,40717100,MSFT
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,322.73541259765625,23277700,MSFT
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,324.25347900390625,22514900,MSFT
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,329.2742004394531,24260300,MSFT
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,331.6952819824219,22951300,MSFT
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,334.72161865234375,26003800,MSFT
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,345.3980712890625,38899100,MSFT
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,339.6728515625,46533600,MSFT
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,335.42608642578125,26375400,MSFT
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,330.970947265625,25117800,MSFT
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,337.0731506347656,23556800,MSFT
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,332.41961669921875,23084700,MSFT
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,326.0494384765625,21520600,MSFT
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,331.9731140136719,24354100,MSFT
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,333.2431640625,20259500,MSFT
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,332.4493713378906,16997000,MSFT
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,337.8967590332031,26823800,MSFT
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,335.36651611328125,12508700,MSFT
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,335.5252990722656,18172400,MSFT
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,338.6210632324219,28161200,MSFT
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,334.6025390625,21185300,MSFT
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,329.2543029785156,32791400,MSFT
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,329.8893737792969,26698200,MSFT
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,334.58270263671875,29995300,MSFT
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,340.00030517578125,20567200,MSFT
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,342.56024169921875,28302200,MSFT
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,343.04644775390625,20363900,MSFT
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,356.6996765136719,64872700,MSFT
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,352.3238830566406,39732900,MSFT
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,344.1775817871094,33778400,MSFT
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,341.1016540527344,69368900,MSFT
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,342.4312744140625,26678100,MSFT
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,348.2557067871094,41637700,MSFT
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,335.1482238769531,58383700,MSFT
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,328.1529846191406,39635300,MSFT
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,335.7435607910156,28484900,MSFT
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,333.3126220703125,25446000,MSFT
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,333.7293395996094,18311900,MSFT
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,324.95794677734375,27761300,MSFT
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,324.1244812011719,18253700,MSFT
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,325.23577880859375,23727700,MSFT
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,327.5476989746094,17741500,MSFT
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,323.5191955566406,22327600,MSFT
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,319.7289123535156,22373300,MSFT
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,320.42340087890625,20113700,MSFT
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,318.5183410644531,24342600,MSFT
